"(""Algorithm"" OR ""Categorial grammar"" OR ""Combinatory categorial grammar"" OR ""Correctness "")","1470666","['Flexible Combinatory Categorial Grammar Parsing Using the CYK Algorithm and Answer Set Programming', 'Efficient Realization of Coordinate Structures in Combinatory Categorial Grammar', 'Parsing Combinatory Categorial Grammar via Planning in Answer Set Programming', 'Incremental Combinatory Categorial Grammar and Its Derivations', 'Korean Combinatory Categorial Grammar and Statistical Parsing', 'Combinatory Categorial Grammar as a Substructural Logic', 'Categorial grammar and the semantics of contextual prepositional phrases', 'A Categorial Grammar Account of Information Packaging in Japanese', 'Anaphora and Quantification in Categorial Grammar', 'On Anaphora and the Binding Principles in Categorial Grammar', 'Combining Categorial Grammar and Unification', 'The syntax-semantics interface of ‘respective’ predication: a unified analysis in Hybrid Type-Logical Categorial Grammar', 'A Chronicle of Type Logical Grammar: 1935–1994', 'Against ellipsis: arguments for the direct licensing of ‘noncanonical’ coordinations', 'Syntax', 'Information Structure in a Formal Framework', 'Gap-Handling mechanisms in categorial grammars', 'Parsing with Categorial Grammar in Predictive Normal Form', 'Gapping as constituent coordination', 'French Unification Categorial Grammars']","['Logic Programming and Nonmonotonic Reasoning', 'Research on Language and Computation', 'Correct Reasoning', 'Computational Linguistics and Intelligent Text Processing', 'Computers and the Humanities', 'New Frontiers in Artificial Intelligence', 'Linguistics and Philosophy', 'Formal Approaches to Semantics and Pragmatics', 'Logical Aspects of Computational Linguistics', 'Logic, Language, Information and Computation', 'Natural Language Parsing and Linguistic Theories', 'Natural Language & Linguistic Theory', 'Research on Language and Computation', 'Linguistics and Philosophy', 'Philosophy of Syntax', 'Computational Linguistics and Intelligent Text Processing', 'Text Understanding in LILOG', 'Current Issues in Parsing Technology', 'Linguistics and Philosophy', 'A Natural Language and Graphics Interface']","(""Algorithm"" OR ""Categorial grammar"" OR ""Combinatory categorial grammar"" OR ""Correctness "") AND (title: ""Flexible Combinatory Categorial Grammar Parsing Using the CYK Algorithm and Answer Set Programming"")","1","['Flexible Combinatory Categorial Grammar Parsing Using the CYK Algorithm and Answer Set Programming']","['Logic Programming and Nonmonotonic Reasoning']","True","05:31:46"
"(""Advanced Audio Coding"" OR ""Dictionary"" OR ""Urban Dictionary"")","387120","['Switchable Bit-Plane Coding for High-Definition Advanced Audio Coding', 'Adaptive Audio Steganography Based on Advanced Audio Coding and Syndrome-Trellis Coding', 'Audio Coding Standards, (Proprietary) Audio Compression Algorithms, and Broadcasting/Speech/Data Communication Codecs: Overview of Adopted Filter Banks', 'Perceptual Audio Coding of Speech Signals', 'Speech and Audio Coding', 'Audio Coding and Classification: Principles and Algorithms', 'Audio Coding Standard Overview: MPEG4-AAC, HE-AAC, and HE-AAC V2', 'Multichannel Audio Coding for Multimedia Services in Intelligent Environments', 'HHT-based audio coding', 'MPEG Audio Coding', 'Audio Coding', 'Perceptually Motivated Sub-band Decomposition for FDLP Audio Coding', 'Variable Bit Quantization for Virtual Source Location Information in Spatial Audio Coding', 'Frequency Domain Linear Prediction for QMF Sub-bands and Applications to Audio Coding', 'Perceptually Based Audio Coding', 'Spatial parameters for audio coding: MDCT domain analysis and synthesis', 'Speech and Audio Coding — Aiming at High Quality and Low Data Rates', 'Audio Compression', 'Audio Compression', 'Harmonic Enhancement in Low Bitrate Audio Coding Using an Efficient Long-Term Predictor']","['Advances in Multimedia Modeling', 'Digital Forensics and Watermarking', 'Cosine-/Sine-Modulated Filter Banks', 'Springer Handbook of Speech Processing', 'Multimedia Signal Coding and Transmission', 'Mobile Multimedia Broadcasting Standards', 'Mobile Multimedia Broadcasting Standards', 'Multimedia Services in Intelligent Environments', 'Signal, Image and Video Processing', 'Wavelet, Subband and Block Transforms in Communications and Multimedia', 'Multimedia Communication Technology', 'Text, Speech and Dialogue', 'Advances in Multimedia Information Processing - PCM 2005', 'Machine Learning for Multimodal Interaction', 'Handbook of Signal Processing in Acoustics', 'Multimedia Tools and Applications', 'Communication Acoustics', 'Data Compression', 'Handbook of Data Compression', 'EURASIP Journal on Advances in Signal Processing']","(""Advanced Audio Coding"" OR ""Dictionary"" OR ""Urban Dictionary"") AND (title: ""Switchable Bit-Plane Coding for High-Definition Advanced Audio Coding"")","1","['Switchable Bit-Plane Coding for High-Definition Advanced Audio Coding']","['Advances in Multimedia Modeling']","True","05:32:12"
"(""Akaike information criterion"" OR ""Data compression"" OR ""Eisenstein's criterion"" OR ""Image compression"")","43282","[""Polynomials Irreducible by Eisenstein's Criterion"", 'Order Estimation and Screening of Apneic Snore Sound Using the Akaike Information Criterion', 'Model Selection in Dynamic Contrast Enhanced MRI: The Akaike Information Criterion', 'The akaike information criterion in threshold modelling: Some empirical evidences', 'Robust Change Detection Method Using Akaike Information Criterion for Signal Segmentation', 'The Behaviour of the Akaike Information Criterion When Applied to Non-nested Sequences of Models', 'Nonparametric estimation of a hedonic price index for ADSL connections in the European market using the Akaike Information Criterion', 'Model inference using the Akaike information criterion for turbulent flow of non-Newtonian crude oils in pipelines', 'Comparison of the Akaike Information Criterion, the Schwarz criterion and the F test as guides to model selection', 'High-sensitivity C-reactive protein as a serum predictor of nonalcoholic fatty liver disease based on the Akaike Information Criterion scoring system in the general Japanese population', 'Mixture structure analysis using the Akaike Information Criterion and the bootstrap', 'Image Compression', 'Data Compression', 'Image Compression', 'Image Compression', 'Image Compression', 'Spectral/Spatial Hyperspectral Image Compression', 'Efficient Hardware-Based Image Compression Schemes for Wireless Sensor Networks: A Survey', 'Wavelet Data Compression', 'Data Compression Algorithms for Visual Information']","['Applicable Algebra in Engineering, Communication and Computing', 'World Congress on Medical Physics and Biomedical Engineering 2006', 'World Congress on Medical Physics and Biomedical Engineering, September 7 - 12, 2009, Munich, Germany', 'Nonlinear Time Series and Signal Processing', 'Soft Methodology and Random Information Systems', 'AI 2010: Advances in Artificial Intelligence', 'Telecommunication Systems', 'Petroleum Science', 'Journal of Pharmacokinetics and Biopharmaceutics', 'Journal of Gastroenterology', 'Statistics and Computing', 'Data Compression', 'Handbook of Massive Data Sets', 'Data Compression', 'Data Compression', 'Handbook of Data Compression', 'Hyperspectral Data Compression', 'Wireless Personal Communications', 'Wavelet Analysis', 'Informatics Engineering and Information Science']","(""Akaike information criterion"" OR ""Data compression"" OR ""Eisenstein's criterion"" OR ""Image compression"") AND (title: ""Polynomials Irreducible by Eisenstein's Criterion"")","1","[""Polynomials Irreducible by Eisenstein's Criterion""]","['Applicable Algebra in Engineering, Communication and Computing']","True","05:32:38"
"(""Artificial neural network"" OR ""Convex analysis"" OR ""Dynamic programming"" OR ""Dynamical system"")","303294","['Integrated Artificial Neural Network (ANN) and Stochastic Dynamic Programming (SDP) Model for Optimal Release Policy', 'Lyapunov stability-based control and identification of nonlinear dynamical systems using adaptive dynamic programming', 'Optimized radial basis function neural network for improving approximate dynamic programming in pricing high dimensional options', 'GARCH model prediction method based on Hessian matrix dynamic programming deep neural network', 'Direct Neural Dynamic Programming', 'Recent Mathematical Methods in Dynamic Programming', 'Extended and unscented kalman filters for artificial neural network modelling of a nonlinear dynamical system', 'On a Perturbation of Dynamic Programming', 'Neural Dynamic Programming for Event-Based Nonlinear Adaptive Robust Stabilization', 'Feature-Based Methods for Large Scale Dynamic Programming', 'Feature-based methods for large scale dynamic programming']","['Water Resources Management', 'Soft Computing', 'Neural Computing and Applications', 'Cluster Computing', 'Stability and Control of Dynamical Systems with Applications', 'Lecture Notes in Mathematics', 'Theoretical Foundations of Chemical Engineering', 'Nonlinear and Convex Analysis in Economic Theory', 'Neural Information Processing', 'Recent Advances in Reinforcement Learning', 'Machine Learning']","(""Artificial neural network"" OR ""Convex analysis"" OR ""Dynamic programming"" OR ""Dynamical system"") AND (title: ""Integrated Artificial Neural Network (ANN) and Stochastic Dynamic Programming (SDP) Model for Optimal Release Policy"")","1","['Integrated Artificial Neural Network (ANN) and Stochastic Dynamic Programming (SDP) Model for Optimal Release Policy']","['Water Resources Management']","True","05:33:07"
"(""Augmented reality"" OR ""Daily active users"" OR ""FITS"" OR ""Simon"")","2088941","['Virtual Reality & Augmented Reality in Industry', 'Recent Trends of Mobile Collaborative Augmented Reality Systems', 'Medical Imaging and Augmented Reality', 'Augmented Reality Environments for Medical Imaging and Computer-Assisted Interventions', 'Virtual, Augmented and Mixed Reality. Applications of Virtual and Augmented Reality', 'Augmented Reality, Virtual Reality, and Computer Graphics', 'Medical Imaging and Augmented Reality', 'Medical Imaging and Augmented Reality']","['Lecture Notes in Computer Science', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science']","(""Augmented reality"" OR ""Daily active users"" OR ""FITS"" OR ""Simon"") AND (title: ""Virtual Reality & Augmented Reality in Industry"")","0","['Virtual Reality & Augmented Reality in Industry']","[]","True","05:33:34"
"(""Decision problem"" OR ""Quantum state"" OR ""Ternary numeral system"")","66493","['On the solution of trivalent decision problems by quantum state identification', 'A modified active set algorithm for transportation discrete network design bi-level problem', 'Quantum algorithm for the asymmetric weight decision problem and its generalization to multiple weights', 'A genetic-algorithm-based method to find unitary transformations for any desired quantum computation and application to a one-bit oracle decision problem', 'quantum state', 'Quantum Bit Commitment and the Reality of the Quantum State', 'Dissipative Tunneling through a Fluctuating Barrier: Quantum State Diffusion Approach', 'Quantum State Diffusion Theory (QSD)', 'Erratum to: Generalized quantum state sharing of the arbitrary two particles state', 'Erratum to: An efficient scheme for multi-party quantum state sharing of an arbitrary multi-qubit state with one GHZ channel', 'Quantum-State Control with a Single-Cooper-Pair Box', 'Upper bounds on the depth of symmetric Boolean functions', 'Are periodicity and symmetry the properties of a discrete space? (On one paradox of cellular automata)', 'Quantum State Sharing in the Driven CQED Systems', 'Quantum state engineering for multiple hot trapped ions in the symmetric Dicke subspace', 'Hydrodynamical Quantum State Reconstruction']","['Natural Computing', 'Journal of Global Optimization', 'Quantum Information Processing', 'Journal of the Korean Physical Society', 'Computer Science and Communications Dictionary', 'Foundations of Physics', 'Open Systems & Information Dynamics', 'Compendium of Quantum Physics', 'Science China Physics, Mechanics and Astronomy', 'Quantum Information Processing', 'Journal of Low Temperature Physics', 'Moscow University Computational Mathematics and Cybernetics', 'Structural Chemistry', 'International Journal of Theoretical Physics', 'The European Physical Journal D', 'Quantum Communication, Computing, and Measurement 2']","(""Decision problem"" OR ""Quantum state"" OR ""Ternary numeral system"") AND (title: ""On the solution of trivalent decision problems by quantum state identification"")","1","['On the solution of trivalent decision problems by quantum state identification']","['Natural Computing']","True","05:35:32"
"(""Documentation"" OR ""Iterative design"")","274159","['The Iterative Design of a Virtual Design Studio', 'Iterative Design of a Sensor Network for the Evaluation of Pedestrian Facility Design Using Agent-Based Simulations', 'Streamlining Checkout Experience – A Case Study of Iterative Design of a China e-Commerce Site', 'Iterative Design, Implementation and Evaluation of a Supplemental Feeding Program for Underweight Children Ages 6–59 Months in Western Uganda', 'Action Research as Iterative Design: Implications for English Language Education Research', 'Iterative Design and Evaluation of a Geographic Digital Library for University Students: A Case Study of the Alexandria Digital Earth Prototype (ADEPT)', 'The Iterative Design Process of a Location-Aware Device for Group Use', 'Iterative design and testing within the software development life cycle', 'Iterative Design', 'Iterative Design of FIR Filters', 'Dynamic analysis and iterative design of a passive reaction force compensation device for a linear motor motion stage', 'Auditory Emoticons: Iterative Design and Acoustic Characteristics of Emotional Auditory Icons and Earcons', 'Goin’ Goblins - Iterative Design of an Entertaining Archery Experience', 'User input in iterative design for prevention product development: leveraging interdisciplinary methods to optimize effectiveness', 'Concurrent iterative design and the integration of finite element analysis results', 'Long-Term Experiences with an Iterative Design of a QR-Code-Based Payment System for Beverages', 'Iterative Design of a System for Programming Socially Interactive Service Robots', 'Iterative Design of Experiments by Non-Linear PLS Models. A Case Study: The Reservoir Simulator Data to Forecast Oil Production', 'Structured-iterative design of impedance transducers invariant with respect to noninformative parameters']","['TechTrends', 'Internet of Things. IoT Infrastructures', 'Human-Computer Interaction. Interaction Design and Usability', 'Maternal and Child Health Journal', 'Reflections on Qualitative Research in Language and Literacy Education', 'Research and Advanced Technology for Digital Libraries', 'UbiComp 2004: Ubiquitous Computing', 'Software Quality Journal', 'iPhone Design Award-Winning Projects', 'Advances in Heuristic Signal Processing and Applications', 'International Journal of Precision Engineering and Manufacturing', 'Human-Computer Interaction. Advanced Interaction Modalities and Techniques', 'Advances in Computer Entertainment', 'Drug Delivery and Translational Research', 'Engineering with Computers', 'Human-Computer Interaction – INTERACT 2013', 'Social Robotics', 'Journal of Classification', 'Measurement Techniques']","(""Documentation"" OR ""Iterative design"") AND (title: ""The Iterative Design of a Virtual Design Studio"")","1","['The Iterative Design of a Virtual Design Studio']","['TechTrends']","True","05:35:55"
"(""Data mining"" OR ""Machine learning"" OR ""Weka"" OR ""Workbench"")","278755","['Weka-A Machine Learning Workbench for Data Mining', 'Introducing Machine Learning Concepts with WEKA', 'Weka', 'Witten IH, Frank E: Data Mining: Practical Machine Learning Tools and Techniques 2nd edition', 'Open-source machine learning: R meets Weka', 'FlexDM: Simple, parallel and fault-tolerant data mining using WEKA', 'Machine Learning and Data Mining', 'Encyclopedia of Machine Learning and Data Mining', 'Machine Learning and Data Mining Approaches to Climate Science', 'Adapting the Weka Data Mining Toolkit to a Grid Based Environment', 'Machine Learning and Data Mining in Pattern Recognition', 'Evolutionary Computation, Machine Learning and Data Mining in Bioinformatics', 'Machine Learning and Data Mining in Pattern Recognition', 'Machine Learning and Data Mining in Pattern Recognition', 'Machine Learning and Data Mining in Pattern Recognition', 'Evolutionary Computation,Machine Learning and Data Mining in Bioinformatics', 'Machine Learning and Data Mining in Pattern Recognition']","['Data Mining and Knowledge Discovery Handbook', 'Statistical Genomics', 'Data Mining and Knowledge Discovery Handbook', 'BioMedical Engineering OnLine', 'Computational Statistics', 'Source Code for Biology and Medicine', 'Introduction to Artificial Intelligence', 'Advances in Web Intelligence', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science']","(""Data mining"" OR ""Machine learning"" OR ""Weka"" OR ""Workbench"") AND (title: ""Weka-A Machine Learning Workbench for Data Mining"")","1","['Weka-A Machine Learning Workbench for Data Mining']","['Data Mining and Knowledge Discovery Handbook']","True","05:36:25"
"(""Algorithm"" OR ""Book"" OR ""Experiment"" OR ""Online community"")","4778543","['Facilitating communication about books through an online community', 'A Noun Phrase Analysis Tool for Mining Online Community Conversations', 'Social Comparisons to Motivate Contributions to an Online Community', 'Online Community Transition Detection', 'Online community management as social network design: testing for the signature of management activities in online communities', 'Online community search using conversational structures', 'Finding Expert Role in Social-Support Online Community', 'The Construction of the Program Design Online Community', 'Methods of Tracking Online Community in Social Network', 'Predicting Online Community Churners Using Gaussian Sequences', 'Application of Online Community for Promotion of Pro-environmental Behavior', 'CommunityNetSimulator: Using Simulations to Study Online Community Networks', 'Having a Rashomon Moment: Identity Negotiation in an Online Community', 'Analyzing hidden populations online: topic, emotion, and social network of HIV-related users in the largest Chinese online community', 'Next Step: An Online Community for Delivering Human Services', 'Online Community', 'Online Community', 'QOL of an online community of organ-transplant recipients', 'The Structure of an Online Community']","['Personal and Ubiquitous Computing', 'Communities and Technologies 2007', 'Persuasive Technology', 'Web-Age Information Management', 'Applied Network Science', 'Information Retrieval', 'Communications, Signal Processing, and Systems', 'Advances in Multimedia, Software Engineering and Computing Vol.2', 'Social Networking', 'Social Informatics', 'Zero-Carbon Energy Kyoto 2011', 'Communities and Technologies 2007', 'Language, Identity and Cycling in the New Media Age', 'BMC Medical Informatics and Decision Making', 'Social Media for Government Services', 'Encyclopedia of Social Network Analysis and Mining', 'Encyclopedia of Social Network Analysis and Mining', 'PharmacoEconomics & Outcomes News', 'Netizenship, Activism and Online Community Transformation in Indonesia']","(""Algorithm"" OR ""Book"" OR ""Experiment"" OR ""Online community"") AND (title: ""Facilitating communication about books through an online community"")","1","['Facilitating communication about books through an online community']","['Personal and Ubiquitous Computing']","True","05:37:57"
"(""Algorithm"" OR ""Clique cover"" OR ""Graph coloring"" OR ""Microsoft Small Basic"")","1382507","['Maximum-weight stable sets and safe lower bounds for graph coloring', 'Safe Lower Bounds for Graph Coloring', 'Graph coloring inequalities from all-different systems', 'On-line graph coloring of\nP\n5\nP\n-free graphs', 'A Vector Assignment Approach for the Graph Coloring Problem', 'Biquadratic assignment problem; Graph coloring; Graph planarization; Greedy randomized adaptive search procedures; Quadratic assignment problem; Quadratic semi-assignment problem; Three-index assignment problemBiquadratic assignment problem; Graph coloring; Graph planarization; Greedy randomized adaptive search procedures; Linear ordering problem; Quadratic assignment problem; Quadratic semi-assignment problem; Three-index assignment problemFEEDBACK SET PROBLEMS', 'Graph Coloring', 'The Graph Coloring Problem: A Bibliographic Survey', 'Solving Clique Covering in Very Large Sparse Random Graphs by a Technique Based on k-Fixed Coloring Tabu Search', 'Graph Coloring', 'Graph Coloring', 'Illustrating a Graph Coloring Algorithm Based on the Principle of Inclusion and Exclusion Using GraphTea', 'Register Allocation via Graph Coloring Using an Evolutionary Algorithm', 'A color-exchange algorithm for exact graph coloring', 'Parallel Genetic Algorithm for Graph Coloring Problem', 'An Algorithm to Discover the k-Clique Cover in Networks', 'Graph Coloring Problem Solution Using Modified Flocking Algorithm', 'An Efficient Graph Coloring Algorithm by Merging a Rapid Strategy into a Transiently Chaotic Neural Network with Hysteretic Output Function', 'Algorithms for selection and graph-coloring problems with applications in marketing and micro-economics', 'Heuristic algorithms and learning techniques: applications to the graph coloring problem']","['Mathematical Programming Computation', 'Integer Programming and Combinatoral Optimization', 'Constraints', 'Acta Informatica', 'Learning and Intelligent Optimization', 'Encyclopedia of Optimization', 'Encyclopedia of Algorithms', 'Handbook of Combinatorial Optimization', 'Evolutionary Computation in Combinatorial Optimization', 'Encyclopedia of Algorithms', 'Encyclopedia of Algorithms', 'Open Learning and Teaching in Educational Communities', 'Swarm, Evolutionary, and Memetic Computing', ""Computing in the 90's"", 'Computational Science - ICCS 2004', 'Progress in Artificial Intelligence', 'Proceedings of the Third International Conference on Soft Computing for Problem Solving', 'Artificial Intelligence and Computational Intelligence', '4OR', '4OR']","(""Algorithm"" OR ""Clique cover"" OR ""Graph coloring"" OR ""Microsoft Small Basic"") AND (title: ""Maximum-weight stable sets and safe lower bounds for graph coloring"")","1","['Maximum-weight stable sets and safe lower bounds for graph coloring']","['Mathematical Programming Computation']","True","05:38:25"
"(""Analogue electronics"" OR ""CMOS"" OR ""Cochlear implant"" OR ""Digital signal processor"")","47924","['An application of mapping neural networks and a digital signal processor for cochlear neuroprostheses', 'The Receiver: Baseband Spread-Spectrum Digital Signal Processor', 'A New Space Digital Signal Processor Design', 'A Compiler-Friendly RISC-Based Digital Signal Processor Synthesis and Performance Evaluation', 'The Miniaturization of Active Vibration Control System Based on Digital Signal Processor', 'Bit Manipulation Accelerator for Communication Systems Digital Signal Processor', 'digital signal processor chip', 'An Algorithm Adapted Autonomous Controlling Concept for a Parallel Single-Chip Digital Signal Processor', 'Data bypassing architecture and circuit design for 32-bit digital signal processor', 'Image data compression using a new floating-point digital signal processor', 'Automatic Speech Recognizer Using Digital Signal Processor', 'Design of Recognition System for Rice Planthopper over Digital Signal Processor', 'Application of a digital signal processor to Fourier-transform infrared spectroscopy', 'The Research on Liquor Identifications Based on Digital Signal Processor', 'Audio Codec and Digital Signal Processor for an Electrical Impedance Tomography System', 'Parallel Computation and Control Method for Dynamic Motion Control of Robot by Utilizing Digital Signal Processor (DSP)', 'Implementation Fire Detection Algorithm Using Fixed Point Digital Signal Processor', 'A Digital-Signal-Processor (DSP) Flux-Locked-Loop (FLL) for LTC SQUIDs with Automatic Reset and Feedback Cancellation', 'Towards a VLIW Architecture for the 32-Bit Digital Signal Processor Core']","['Biological Cybernetics', 'Low-Power CMOS Wireless Communications', 'Applications in Electronics Pervading Industry, Environment and Society', 'Journal of VLSI signal processing systems for signal, image and video technology', 'Advances in Mechanical and Electronic Engineering', 'EURASIP Journal on Advances in Signal Processing', 'Computer Science and Communications Dictionary', 'Journal of VLSI signal processing systems for signal, image and video technology', 'Journal of Electronics', 'Journal of Digital Imaging', 'Advances in Computer Science, Engineering & Applications', 'Proceedings of the International Conference on Information Engineering and Applications 2012', ""Fresenius' Journal of Analytical Chemistry"", 'Advances in Mechanical and Electronic Engineering', 'II Latin American Conference on Bioimpedance', 'Theory and Practice of Robots and Manipulators', 'Information Security and Assurance', 'Biomag 96', 'Advances in Computer Science and its Applications']","(""Analogue electronics"" OR ""CMOS"" OR ""Cochlear implant"" OR ""Digital signal processor"") AND (title: ""An application of mapping neural networks and a digital signal processor for cochlear neuroprostheses"")","1","['An application of mapping neural networks and a digital signal processor for cochlear neuroprostheses']","['Biological Cybernetics']","True","05:38:57"
"(""Channel state information"" OR ""Rayleigh fading"")","7985","['Performance of Adaptive Modulation with Space-Time Block Coding and Imperfect Channel State Information over Rayleigh Fading Channel', 'An LDPC coded cooperative MIMO scheme over Rayleigh fading channels with unknown channel state information', 'Rayleigh Fading Multiple Access Channel Without Channel State Information', 'Performance analysis of cognitive underlay two-way relay networks with interference and imperfect channel state information', 'Exact Error Rate Analysis of MIMO-MRC System under Cochannel Interference and Imperfect Channel State Information', 'Capacity Limits Over Fading Environment with Imperfect Channel State Information for Cognitive Radio Networks', 'On Achievable Data Rates and Optimal Power Allocation in Fading Channels with Imperfect Channel State Information', 'Turbo Decoding of Super-Orthogonal Space-Time Trellis Codes in Rayleigh Fading Channels', 'Analysis of capacity limits over fading environment with imperfect channel state information for cognitive radio network', 'Interference alignment with delayed channel state information and dynamic AR-model channel prediction in wireless networks', 'BER analysis of TDD downlink multiuser MIMO systems with imperfect channel state information', 'Cross-layer resource allocation in wireless multi-hop networks with outdated channel state information', 'A simple amplify-and-forward opportunistic relaying based on outdated channel state information', 'Ergodic secrecy capacity of MRC/SC in single-input multiple-output wiretap systems with imperfect channel state information', 'Turbo Trellis Coded Modulation with Enhanced Transition Metric over Rayleigh Fading Channels', 'On the capacity of Rayleigh-fading correlated spectrum sharing networks', 'Outage performance of amplify-and-forward multiple-input multiple-output relay networks with outdated channel state information and co-channel interference', 'Partial channel state information based sub-optimal SDMA strategies in multiple relay channels', 'Outage Performance of Dual-Hop AF Relay Channels with Co-Channel Interferences over Rayleigh Fading', 'Multiuser diversity in correlated Rayleigh-fading channels']","['Knowledge Discovery and Data Mining', 'Journal of Zhejiang University SCIENCE C', 'Telecommunications and Networking - ICT 2004', 'EURASIP Journal on Wireless Communications and Networking', 'Wireless Personal Communications', 'Spectrum Sharing in Cognitive Radio Networks', 'Wireless Personal Communications', 'Wireless Personal Communications', 'Annals of Telecommunications', 'Wireless Networks', 'EURASIP Journal on Advances in Signal Processing', 'Journal of Zhejiang University SCIENCE C', 'Science China Information Sciences', 'Frontiers of Information Technology & Electronic Engineering', 'Wireless Personal Communications', 'EURASIP Journal on Wireless Communications and Networking', 'Journal of Shanghai Jiaotong University', 'Journal of Electronics', 'Wireless Personal Communications', 'EURASIP Journal on Wireless Communications and Networking']","(""Channel state information"" OR ""Rayleigh fading"") AND (title: ""Performance of Adaptive Modulation with Space-Time Block Coding and Imperfect Channel State Information over Rayleigh Fading Channel"")","1","['Performance of Adaptive Modulation with Space-Time Block Coding and Imperfect Channel State Information over Rayleigh Fading Channel']","['Knowledge Discovery and Data Mining']","True","05:39:29"
"(""Directed graph"" OR ""Hoc "" OR ""Interference "" OR ""Sensor"")","1333324","['A Topology Control Algorithm for Interference and Energy Efficiency in Wireless Sensor Networks', 'Stochastic Chaotic Simulated Annealing Using Neural Network for Minimizing Interference in Mobile Hierarchical Ad Hoc and Sensor Networks', 'Joint Topology Control and Power Conservation for Wireless Sensor Networks Using Transmit Power Adjustment', 'Interference power statistics in ad-hoc and sensor networks', 'Minimizing Interference for the Highway Model in Wireless Ad-Hoc and Sensor Networks', 'On the Complexity of Minimizing Interference in Ad-Hoc and Sensor Networks', 'Power-Conserving Algorithms and Protocols in Ad Hoc Networks', 'Strong Minimum Interference Topology for Wireless Sensor Networks', 'A fuzzy fault diagnosis method for large radar based on directed graph model', 'Strong Minimum Energy Minimum Interference Topology in Wireless Sensor Networks', 'An interference-aware multichannel media access control protocol for wireless sensor networks', 'Improved Interference in Wireless Sensor Networks', 'Minimizing Interference in Ad-Hoc Networks with Bounded Communication Radius', 'Material Control Study: A Directed Graph and Fault-Tree Procedure for Adversary Event Set Generation', 'Minimum Energy Broadcast Routing in Ad Hoc and Sensor Networks with Directional Antennas', 'NETWORKING 2007. Ad Hoc and Sensor Networks, Wireless Networks, Next Generation Internet', 'NETWORKING 2008 Ad Hoc and Sensor Networks, Wireless Networks, Next Generation Internet']","['Ad-hoc, Mobile, and Wireless Networks', 'Trends in Applied Intelligent Systems', 'Computing and Combinatorics', 'Wireless Networks', 'SOFSEM 2011: Theory and Practice of Computer Science', 'Algorithmic Aspects of Wireless Sensor Networks', 'Ad Hoc Wireless Networking', 'Advanced Computing, Networking and Security', 'Journal of Shanghai Jiaotong University', 'Distributed Computing and Internet Technology', 'The Journal of Supercomputing', 'Distributed Computing and Internet Technology', 'Algorithms and Computation', 'Synthesis and Analysis Methods for Safety and Reliability Studies', 'Combinatorial Optimization and Applications', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science']","(""Directed graph"" OR ""Hoc "" OR ""Interference "" OR ""Sensor"") AND (title: ""A Topology Control Algorithm for Interference and Energy Efficiency in Wireless Sensor Networks"")","1","['A Topology Control Algorithm for Interference and Energy Efficiency in Wireless Sensor Networks']","['Ad-hoc, Mobile, and Wireless Networks']","True","05:40:08"
"(""Dependability"" OR ""Failure rate"" OR ""Multitier architecture"")","63976","['Dependability Evaluation Techniques', 'A dependability model for TMR system', 'Petri Nets and Dependability', 'A Self-optimizing Run-Time Architecture for Configurable Dependability of Services', 'Dependability Assessment', 'Methodology to Assess and to Validate the Dependability of an Advanced Driver Assistance System (ADAS) Such as Automatic Emergency Braking System (AEBS)', 'Software Dependability Metrics and Analysis Based on AADL Error Model', 'A Holistic View on the Dependability of Software-Intensive Systems', 'Impact of Correlated Failures on Dependability in a VAXcluster System', 'System-level Dependability Analysis', 'Dependability Evaluation of Web Service-Based Processes', 'Model-Driven Dependability Analysis of WebServices', 'Dependability of Distributed Programs: Algorithms and Performance', 'Dependability Evaluation of a Distributed Shared Memory Multiprocessor System', 'Techniques and Methods to Support Dependability', 'Software Architecture and Dependability', 'On the Application of the Concept of Dependability for Design and Analysis of Vision Systems', 'Dependability Threats', 'Uncertainties in the Dependability Evaluation', 'Measurement-Based Dependability Evaluation of Operational Computer Systems']","['Fault-Tolerant Design', 'International Journal of Automation and Computing', 'Lectures on Concurrency and Petri Nets', 'Architecting Dependable Systems II', 'Design of Dependable Computing Systems', 'Energy Consumption and Autonomous Driving', 'Artificial Intelligence and Computational Intelligence', 'Computer Safety, Reliability and Security', 'Dependable Computing for Critical Applications 2', 'System-level Test and Validation of Hardware/Software Systems', 'Formal Methods and Stochastic Models for Performance Evaluation', 'On the Move to Meaningful Internet Systems 2004: CoopIS, DOA, and ODBASE', 'Quantitative Methods in Parallel Systems', 'Dependable Computing — EDCC-3', 'Reliability Engineering', 'Formal Methods for Software Architectures', 'Computer Vision Systems', 'Dependable Multicore Architectures at Nanoscale', 'Dependability of Engineering Systems', 'Foundations of Dependable Computing']","(""Dependability"" OR ""Failure rate"" OR ""Multitier architecture"") AND (title: ""Dependability Evaluation Techniques"")","1","['Dependability Evaluation Techniques']","['Fault-Tolerant Design']","True","05:40:34"
